fecha,precio_promedio_real,precio_promedio_pred
2013-12-27,102.97215566666668,67.88881306130705
2013-12-28,109.20848466666666,67.46263747861803
2013-12-29,153.04269039130435,67.0390209646626
2013-12-30,165.54823366666668,66.61794783466611
2013-12-31,175.1940956666667,66.19940249998739
2014-01-01,148.380036,66.05144413455292
2014-01-02,148.83819066666666,65.63790800617771
2014-01-03,165.143824,65.22685347812352
2014-01-04,158.02802666666668,64.81826534042695
2014-01-05,170.04258966666666,64.41212847634795
2014-01-06,186.566154,64.00842786179831
2014-01-07,171.345604,63.60714856477398
2014-01-08,164.43264200000002,63.208275744790505
2014-01-09,161.12289033333334,62.811794652322185
2014-01-10,160.71428366666666,62.41769062824458
2014-01-11,139.26653433333334,62.02594910328039
2014-01-12,112.191836,61.6365555974488
2014-01-13,156.68600466666666,61.24949571951816
2014-01-14,150.26214433333334,60.864755166462075
2014-01-15,149.88137133333333,60.48231972291872
2014-01-16,148.72032566666667,60.10217526065356
2014-01-17,153.33629866666666,59.724307738025395
2014-01-18,159.891977,59.348703199455535
2014-01-19,159.15172366666667,58.97534777490036
2014-01-20,166.71041833333334,58.60422767932707
2014-01-21,157.761165,58.23532921219263
2014-01-22,159.10240666666667,57.86863875692594
2014-01-23,162.58238733333334,57.504142780413126
2014-01-24,159.73000033333332,57.14182783248609
2014-01-25,155.730437,56.78168054541407
2014-01-26,168.27636666666666,56.42368763339837
2014-01-27,166.67639266666666,56.06783589207026
2014-01-28,169.703046,55.714112197991795
2014-01-29,179.237023,55.36250350815984
2014-01-30,175.53386666666665,55.01299685951305
2014-01-31,189.68205566666663,54.665579368441946
2014-02-01,179.58932433333334,54.58831289732526
2014-02-02,191.830012,54.24503538595245
2014-02-03,192.440268,53.903808853183016
2014-02-04,194.66749733333333,53.564620728374855
2014-02-05,211.52345133333336,53.22745851793251
2014-02-06,209.034892,52.892309804834966
2014-02-07,203.3456173333333,52.5591622481663
2014-02-08,201.7830393333333,52.228003582649244
2014-02-09,190.934296,51.89882161818155
2014-02-10,190.7805163333333,51.5716042393753
2014-02-11,212.91474066666663,51.246339405098894
2014-02-12,189.26796266666668,50.923015148021996
2014-02-13,186.0018083333333,50.60161957416315
2014-02-14,187.84714466666665,50.282140862440265
2014-02-15,202.35127333333327,49.96456726422376
2014-02-16,199.5014943333333,49.64888710289252
2014-02-17,194.06727633333333,49.33508877339257
2014-02-18,189.797306,49.02316074179838
2014-02-19,184.79109766666667,48.713091544876946
2014-02-20,190.9644353333333,48.404869789654526
2014-02-21,172.0841,48.098484152985975
2014-02-22,182.57451866666668,47.79392338112678
2014-02-23,168.74537766666666,47.491176289307695
2014-02-24,165.994563,47.19023176131199
2014-02-25,167.88014933333332,46.89107874905527
2014-02-26,177.602795,46.593706272167886
2014-02-27,167.718571,46.29810341757995
2014-02-28,156.98953333333336,46.00425933910879
2014-03-01,149.3237003333333,45.95429521436045
2014-03-02,144.752533,45.663936415076485
2014-03-03,166.37441533333333,45.37530425059769
2014-03-04,163.32136066666666,45.0883881382158
2014-03-05,159.72435633333333,44.80317756008499
2014-03-06,154.96803866666667,44.51966206282431
2014-03-07,145.30497166666666,44.23783125712258
2014-03-08,142.84682466666666,43.95767481734567
2014-03-09,134.8887983333333,43.67918248114625
2014-03-10,135.607352,43.4023440490759
2014-03-11,161.9461653333333,43.12714938419957
2014-03-12,152.55584000000002,42.85358841171245
2014-03-13,144.47411733333334,42.58165111855916
2014-03-14,142.39992199999998,42.31132755305529
2014-03-15,148.92120533333335,42.04260782451125
2014-03-16,128.24755966666666,41.775482102858405
2014-03-17,147.76468366666668,41.50994061827756
2014-03-18,138.951811,41.24597366082966
2014-03-19,141.33545800000002,40.983571580088785
2014-03-20,135.28799733333332,40.7227247847774
2014-03-21,159.46937033333333,40.463423742403805
2014-03-22,170.32902433333334,40.205658978901845
2014-03-23,179.31779733333337,39.94942107827281
2014-03-24,165.81998066666668,39.69470068222957
2014-03-25,165.14070633333333,39.44148848984279
2014-03-26,177.42505366666668,39.1897752571894
2014-03-27,155.2839546666667,38.93955179700326
2014-03-28,157.30414333333334,38.690808978327816
2014-03-29,138.62150666666665,38.443537726171016
2014-03-30,139.69982433333334,38.19772902116229
2014-03-31,142.987393,37.95337389921166
2014-04-01,150.90990466666668,37.978538118194294
2014-04-02,183.4964523333333,37.73706348952018
2014-04-03,216.307598,37.49701587993985
2014-04-04,285.726101,37.258386543118114
2014-04-05,241.398506,37.021166786326916
2014-04-06,217.645121,36.78534797011674
2014-04-07,318.529071,36.5509215079901
2014-04-08,318.6101106666667,36.317878866076946
2014-04-09,334.409868,36.086211562812124
2014-04-10,363.246896,35.85591116861482
2014-04-11,334.425465,35.62696930556988
2014-04-12,323.161243,35.39937764711122
2014-04-13,335.77054100000004,35.17312791770705
2014-04-14,355.7346783333333,34.948211892547114
2014-04-15,401.1405393333334,34.72462139723178
2014-04-16,425.591496,34.50234830746308
2014-04-17,459.438273,34.28138454873767
2014-04-18,450.68323533333336,34.06172209604158
2014-04-19,426.537886,33.84335297354689
2014-04-20,429.9545526666666,33.62626925431034
2014-04-21,467.09201133333335,33.410463059973594
2014-04-22,469.0462193333333,33.195926560465566
2014-04-23,454.16356966666666,32.98265197370639
2014-04-24,471.4581620000001,32.77063156531332
2014-04-25,478.8749580000001,32.55985764830838
2014-04-26,474.90986033333337,32.35032258282778
2014-04-27,459.41724099999993,32.142018775833215
2014-04-28,445.9988026666667,31.934938680824807
2014-04-29,457.487136,31.729074797555896
2014-04-30,461.242789,31.524419671749552
2014-05-01,410.095052,31.5803929919362
2014-05-02,447.597917,31.378133200696023
2014-05-03,422.742335,31.177060077097025
2014-05-04,428.5895816666666,30.97716634794085
2014-05-05,389.27057966666666,30.77844478460726
2014-05-06,431.2542553333333,30.580888202780915
2014-05-07,409.399914,30.384489462179822
2014-05-08,419.518464,30.18924146628546
2014-05-09,425.76533766666665,29.995137162074535
2014-05-10,453.92906266666665,29.8021695397524
2014-05-11,355.86559933333336,29.610331632488105
2014-05-12,407.88741166666665,29.419616516151066
2014-05-13,326.39461966666664,29.23001730904936
2014-05-14,309.3444813333333,29.041527171669593
2014-05-15,287.22374766666667,28.8541393064184
2014-05-16,339.536454,28.66784695736552
2014-05-17,277.558708,28.48264340998841
2014-05-18,258.136169,28.298521990918484
2014-05-19,330.1152813333333,28.11547606768886
2014-05-20,325.35198066666663,27.933499048483675
2014-05-21,352.8630706666666,27.752584381888934
2014-05-22,369.2434253333333,27.57272555664487
2014-05-23,374.8871753333333,27.39391610139985
2014-05-24,375.272592,27.21614958446576
2014-05-25,381.1859003333333,27.03941961357493
2014-05-26,386.16842533333335,26.863719835638484
2014-05-27,383.4059803333333,26.689043936506234
2014-05-28,403.170997,26.515385640728027
2014-05-29,444.3264776666667,26.342738711316525
2014-05-30,462.6787376666667,26.171096949511487
2014-05-31,452.56914166666667,26.00045419454545
2014-06-01,421.5177933333334,26.098878990434272
2014-06-02,371.1812396666666,25.930215917652152
2014-06-03,417.607243,25.762533595041905
2014-06-04,437.13047166666666,25.59582601149285
2014-06-05,436.950956,25.43008719273696
2014-06-06,473.162118,25.265311201123072
2014-06-07,473.0407656666667,25.10149213539244
2014-06-08,466.54355733333335,24.938624130455704
2014-06-09,385.21304833333335,24.776701357171184
2014-06-10,364.51335166666667,24.615718022124558
2014-06-11,426.8256423333333,24.4556683674099
2014-06-12,416.227645,24.29654667041202
2014-06-13,396.8793316666667,24.138347243590193
2014-06-14,390.598536,23.981064434263164
2014-06-15,303.64970066666666,23.824692624395492
2014-06-16,328.2751666666667,23.66922623038522
2014-06-17,293.7428033333333,23.5146597028528
2014-06-18,335.6205273333333,23.36098752643137
2014-06-19,361.8850836666666,23.20820421955826
2014-06-20,371.174928,23.056304334267836
2014-06-21,322.662836,22.905282455985546
2014-06-22,219.849949,22.75513320332328
2014-06-23,225.39938300000003,22.605851227875974
2014-06-24,355.4020296666667,22.457431214019433
2014-06-25,305.03398500000003,22.309867878709436
2014-06-26,246.556449,22.16315597128204
2014-06-27,125.126073,22.017290273255114
2014-06-28,125.504772,21.872265598131097
2014-06-29,123.85007066666668,21.728076791200966
2014-06-30,125.01936666666668,21.5847187293494
2014-07-01,188.577889,21.701613417980536
2014-07-02,151.72786033333333,21.55990160234791
2014-07-03,190.8072613333333,21.41900535007959
2014-07-04,159.669811,21.278919662510486
2014-07-05,146.46387433333334,21.13963957161278
2014-07-06,147.98939900000002,21.00116013980818
2014-07-07,197.518971,20.863476459781275
2014-07-08,270.399767,20.726583654294057
2014-07-09,177.10718966666664,20.59047687600157
2014-07-10,155.99354733333334,20.455151307268693
2014-07-11,148.62689833333334,20.320602159988052
2014-07-12,156.21451166666665,20.186824675399027
2014-07-13,152.39014333333333,20.0538141239079
2014-07-14,142.74229433333335,19.92156580490909
2014-07-15,137.76591833333333,19.79007504660745
2014-07-16,125.680123,19.659337205841723
2014-07-17,123.73791633333332,19.529347667909022
2014-07-18,128.508795,19.40010184639042
2014-07-19,159.889203,19.27159518297757
2014-07-20,147.58873433333335,19.143823147300445
2014-07-21,155.808579,19.016781236756078
2014-07-22,175.34261966666668,18.890464976338375
2014-07-23,187.22564366666663,18.764869918468992
2014-07-24,175.54262866666667,18.6399916428292
2014-07-25,179.85348266666668,18.515825756192836
2014-07-26,167.23109933333333,18.392367892260225
2014-07-27,161.08416366666668,18.269613711493157
2014-07-28,266.2828196666666,18.147558900950877
2014-07-29,322.3418443333333,18.02619917412703
2014-07-30,355.6735983333333,17.905530270787683
2014-07-31,368.9720256666667,17.785547956810266
2014-08-01,364.3250023333333,17.934322691046944
2014-08-02,340.99005166666666,17.815700957072004
2014-08-03,185.0087903333333,17.697753265164078
2014-08-04,283.87808333333334,17.580475484055505
2014-08-05,287.0112023333333,17.463863507799545
2014-08-06,308.18041666666664,17.347913255615204
2014-08-07,257.703955,17.23262067173297
2014-08-08,190.799478,17.11798172524154
2014-08-09,159.54541600000002,17.00399240993544
2014-08-10,148.81652966666667,16.890648744163606
2014-08-11,177.75368966666667,16.7779467706789
2014-08-12,168.983525,16.665882556488512
2014-08-13,151.09408866666666,16.554452192705334
2014-08-14,158.377148,16.44365179440019
2014-08-15,182.58052966666665,16.333477500454997
2014-08-16,171.49443800000003,16.22392547341684
2014-08-17,146.78045266666666,16.114991899352912
2014-08-18,153.9755386666667,16.006672987706363
2014-08-19,195.0260873333333,15.898964971153017
2014-08-20,187.34458200000003,15.791864105458995
2014-08-21,187.16805966666664,15.685366669339178
2014-08-22,172.97917333333336,15.579468964316556
2014-08-23,158.78290066666668,15.474167314582436
2014-08-24,160.48186766666666,15.369458066857502
2014-08-25,169.28188766666668,15.265337590253736
2014-08-26,172.354346,15.161802276137175
2014-08-27,264.89638866666667,15.058848537991516
2014-08-28,213.85796,14.956472811282548
2014-08-29,178.06031233333331,14.854671553323442
2014-08-30,155.17201266666666,14.753441243140818
2014-08-31,152.48171766666667,14.652778381341681
2014-09-01,187.8503413333333,14.820754157004533
2014-09-02,211.791442,14.721215779454372
2014-09-03,276.979009,14.622234480272356
2014-09-04,241.063947,14.523806845072404
2014-09-05,217.22873533333333,14.425929480395535
2014-09-06,179.55636166666667,14.328599013581599
2014-09-07,174.194806,14.231812092641798
2014-09-08,182.4861703333333,14.135565386131992
2014-09-09,185.80921,14.039855583026775
2014-09-10,195.18413966666665,13.944679392594331
2014-09-11,173.3577796666667,13.850033544272055
2014-09-12,166.08602266666665,13.755914787542922
2014-09-13,162.49031,13.662319891812642
2014-09-14,149.438342,13.569245646287536
2014-09-15,167.56471866666666,13.476688859853187
2014-09-16,141.60081166666666,13.38464636095382
2014-09-17,153.84466566666666,13.293114997472427
2014-09-18,155.797874,13.202091636611623
2014-09-19,143.55744766666666,13.111573164775235
2014-09-20,138.781615,13.021556487450614
2014-09-21,132.06161,12.932038529091674
2014-09-22,137.746072,12.84301623300264
2014-09-23,132.41096833333333,12.75448656122252
2014-09-24,142.14581433333333,12.666446494410266
2014-09-25,165.67387233333332,12.578893031730663
2014-09-26,192.518323,12.491823190740897
2014-09-27,200.704283,12.405234007277826
2014-09-28,200.233428,12.319122535345945
2014-09-29,194.12124233333336,12.233485847006042
2014-09-30,217.276222,12.148321032264512
2014-10-01,225.66342866666665,12.323052296082787
2014-10-02,246.85347266666668,12.238822569790392
2014-10-03,267.27279,12.15505609369273
2014-10-04,307.6185773333333,12.071750028485484
2014-10-05,295.056935,11.988901552266706
2014-10-06,330.716763,11.906507860430144
2014-10-07,291.7561123333333,11.82456616555925
2014-10-08,261.5966143333333,11.743073697321815
2014-10-09,187.86119166666663,11.662027702365254
2014-10-10,177.92081466666664,11.581425444212543
2014-10-11,159.55424833333333,11.501264203158792
2014-10-12,139.36231966666668,11.421541276168428
2014-10-13,183.18800933333333,11.342253976773048
2014-10-14,182.162413,11.263399634969861
2014-10-15,169.33327166666666,11.184975597120784
2014-10-16,200.441887,11.106979225852125
2014-10-17,211.136692,11.029407899954915
2014-10-18,201.3577533333333,10.952259014285813
2014-10-19,187.00488166666665,10.875529979668652
2014-10-20,198.2563813333333,10.799218222796574
2014-10-21,182.3748513333333,10.723321186134758
2014-10-22,177.39265666666665,10.647836327823757
2014-10-23,178.62990200000002,10.572761121583426
2014-10-24,181.160947,10.498093056617424
2014-10-25,175.34217433333333,10.423829637518322
2014-10-26,174.21929833333334,10.349968384173279
2014-10-27,178.115447,10.276506831670298
2014-10-28,174.72397666666666,10.203442530205063
2014-10-29,190.9582193333333,10.130773044988345
2014-10-30,200.71997833333333,10.058495956153962
2014-10-31,180.064649,9.986608858667323
2014-11-01,195.069783,10.183184029257907
2014-11-02,167.628004,10.112069758235378
2014-11-03,174.20361633333334,10.041338351540096
2014-11-04,176.2711886666667,9.97098746256034
2014-11-05,183.484638,9.901014759066992
2014-11-06,180.43774033333327,9.831417923125391
2014-11-07,181.330285,9.762194651007714
2014-11-08,179.4969496666667,9.693342653105905
2014-11-09,173.63861633333332,9.62485965384513
2014-11-10,164.5255983333333,9.55674339159777
2014-11-11,179.02610733333333,9.488991618597943
2014-11-12,156.93539466666667,9.421602100856527
2014-11-13,179.6554473333333,9.354572618076734
2014-11-14,153.976087,9.287900963570188
2014-11-15,157.14407833333334,9.221584944173511
2014-11-16,124.268975,9.155622380165433
2014-11-17,162.51498166666667,9.090011105184406
2014-11-18,164.22366466666665,9.02474896614671
2014-11-19,172.824522,8.959833823165084
2014-11-20,162.33898466666668,8.895263549467836
2014-11-21,167.85672333333332,8.831036031318462
2014-11-22,162.87641233333332,8.767149167935742
2014-11-23,163.475022,8.703600871414354
2014-11-24,164.86193466666666,8.64038906664594
2014-11-25,167.82131466666667,8.577511691240675
2014-11-26,155.52189866666666,8.51496669544932
2014-11-27,159.085373,8.452752042085743
2014-11-28,155.130863,8.390865706449915
2014-11-29,155.76363899999998,8.329305676251392
2014-11-30,155.65633433333335,8.268069951533246
2014-12-01,173.571815,8.466583641715875
2014-12-02,191.05650333333327,8.405990577044262
2014-12-03,195.524181,8.34571589122973
2014-12-04,199.12985766666668,8.28575763289811
2014-12-05,220.267213,8.226113862635394
2014-12-06,221.1772423333333,8.16678265291442
2014-12-07,202.772481,8.10776208802203
2014-12-08,209.036653,8.049050263986643
2014-12-09,199.31409800000003,7.99064528850631
2014-12-10,208.500181,7.932545280877176
2014-12-11,177.19208333333333,7.874748371922396
2014-12-12,180.6923003333333,7.8172527039214925
2014-12-13,189.01694466666663,7.760056430540127
2014-12-14,152.59006766666667,7.7031577167603205
2014-12-15,177.76952466666668,7.646554738811096
2014-12-16,160.01256333333333,7.590245684099538
2014-12-17,170.300779,7.534228751142286
2014-12-18,162.8103043333333,7.478502149497443
2014-12-19,155.50878066666667,7.423064099696897
2014-12-20,110.626795,7.367912833179066
2014-12-21,181.9196553333333,7.313046592222051
2014-12-22,194.86233166666668,7.258463629877195
2014-12-23,161.50995766666668,7.204162209903053
2014-12-24,161.14318566666665,7.150140606699774
2014-12-25,142.72206400000002,7.096397105243868
2014-12-26,140.77445633333332,7.042930001023385
2014-12-27,148.459015,6.989737599973494
2014-12-28,155.96261866666666,6.936818218412445
2014-12-29,166.52404266666667,6.884170182977933
2014-12-30,159.13936600000002,6.831791830563852
2014-12-31,156.80717133333334,6.779681508257427
2015-01-01,178.60548199999997,6.995912240300129
2015-01-02,180.835229,6.944333059932038
2015-01-03,199.90581233333333,6.893017011470447
2015-01-04,237.91383800000003,6.841962482154979
2015-01-05,208.0808543333333,6.791167869110018
2015-01-06,213.011126,6.740631579284129
2015-01-07,230.15617566666663,6.690352029389834
2015-01-08,228.40526466666665,6.6403276458437785
2015-01-09,199.30469166666668,6.590556864707248
2015-01-10,204.11797833333333,6.541038131627057
2015-01-11,201.7522743333333,6.491769901776795
2015-01-12,196.13868,6.442750639798444
2015-01-13,194.31058500000003,6.393978819744335
2015-01-14,187.29111133333333,6.34545292501948
2015-01-15,171.45923966666666,6.297171448324248
2015-01-16,224.0694923333333,6.249132891597384
2015-01-17,204.732761,6.201335765959396
2015-01-18,179.429275,6.153778591656275
2015-01-19,171.21535100000003,6.106459898003565
2015-01-20,170.53810933333332,6.059378223330772
2015-01-21,185.263544,6.012532114926123
2015-01-22,171.41595400000003,5.965920128981649
2015-01-23,164.52609933333335,5.919540830538618
2015-01-24,159.622435,5.873392793433297
2015-01-25,151.49814899999998,5.827474600243045
2015-01-26,156.77135033333334,5.781784842232738
2015-01-27,171.725014,5.736322119301524
2015-01-28,164.31181966666668,5.6910850399299004
2015-01-29,154.909973,5.64607222112712
2015-01-30,187.32593666666665,5.601282288378919
2015-01-31,166.82963766666666,5.556713875595559
2015-02-01,166.52043266666666,5.780440292083579
2015-02-02,156.21600833333335,5.736310854400942
2015-02-03,181.207749,5.692398888446335
2015-02-04,171.525181,5.64870306131494
2015-02-05,178.254002,5.60522204827144
2015-02-06,179.22465466666665,5.5619545326999456
2015-02-07,176.604335,5.518899206054231
2015-02-08,164.06618433333333,5.4760547678082725
2015-02-09,151.388336,5.433419925407098
2015-02-10,166.63482666666667,5.390993394217923
2015-02-11,165.77541433333334,5.3487738974816
2015-02-12,164.99304833333335,5.30676016626436
2015-02-13,158.08014533333332,5.26495093940985
2015-02-14,138.714195,5.223344963491461
2015-02-15,127.579839,5.181940992764957
2015-02-16,131.363776,5.140737789121386
2015-02-17,135.906352,5.09973412204028
2015-02-18,154.10421366666665,5.0589287685431525
2015-02-19,166.59765466666667,5.018320513147264
2015-02-20,164.81234400000002,4.977908147819686
2015-02-21,163.86047566666664,4.937690471931638
2015-02-22,174.707865,4.897666292213105
2015-02-23,182.893109,4.8578344227077395
2015-02-24,183.4622763333333,4.818193684728032
2015-02-25,200.3188046666667,4.778742906810758
2015-02-26,189.685232,4.739480924672706
2015-02-27,190.310079,4.700406581166665
2015-02-28,169.66788599999998,4.661518726237688
2015-03-01,172.075836,4.864948174191068
2015-03-02,184.56070033333333,4.826429874403358
2015-03-03,196.00636666666665,4.788094655148101
2015-03-04,209.4961673333333,4.749941394307375
2015-03-05,231.25394100000003,4.711968976640821
2015-03-06,218.27261866666663,4.674176293743502
2015-03-07,206.1538943333333,4.636562244003991
2015-03-08,193.38480466666667,4.599125732562747
2015-03-09,215.742192,4.561865671270727
2015-03-10,209.255621,4.524780978648254
2015-03-11,209.1387576666667,4.4878705798441425
2015-03-12,223.11846266666663,4.451133406595075
2015-03-13,228.7506123333333,4.414568397185218
2015-03-14,224.07091866666667,4.3781744964060945
2015-03-15,208.85835433333327,4.341950655516703
2015-03-16,242.5164873333333,4.3058958322038725
2015-03-17,234.54684466666663,4.270008990542869
2015-03-18,220.1435503333333,4.2342891009582395
2015-03-19,220.88792866666665,4.198735140184897
2015-03-20,191.7885543333333,4.16334609122944
2015-03-21,176.742476,4.12812094333172
2015-03-22,171.22006399999998,4.093058691926632
2015-03-23,157.85292466666667,4.058158338606143
2015-03-24,170.72608133333335,4.023418891081561
2015-03-25,204.9329453333333,3.988839363146024
2015-03-26,200.31558633333336,3.9544187746372237
2015-03-27,192.37447,3.920156151400362
2015-03-28,210.83494566666664,3.886050525251327
2015-03-29,216.200478,3.8521009339400964
2015-03-30,217.744524,3.8183064211143734
2015-03-31,211.62436233333327,3.784666036283433
2015-04-01,186.20194066666667,4.019253501805582
2015-04-02,173.404642,3.9859185447589165
2015-04-03,171.66761166666666,3.9527348990461397
2015-04-04,189.3449503333333,3.919701637265756
2015-04-05,187.373078,3.8868178377004017
2015-04-06,183.115959,3.8540825842820046
2015-04-07,182.08917800000003,3.821494966557162
2015-04-08,187.82554266666668,3.789054079652726
2015-04-09,188.15099333333333,3.7567590242416014
2015-04-10,174.96605233333332,3.7246089065087546
2015-04-11,171.15858433333332,3.692602838117429
2015-04-12,167.18638,3.6607399361755673
2015-04-13,185.750009,3.6290193232024412
2015-04-14,197.1441093333333,3.5974401270954868
2015-04-15,160.261558,3.5660014810973366
2015-04-16,152.57300066666667,3.5347025237630634
2015-04-17,136.86331166666665,3.503542398927617
2015-04-18,134.06760833333334,3.4725202556734627
2015-04-19,128.94259466666668,3.441635248298421
2015-04-20,128.88432600000002,3.410886536283702
2015-04-21,142.482383,3.3802732842621324
2015-04-22,130.07676733333332,3.3497946619865857
2015-04-23,159.147824,3.3194498442985987
2015-04-24,163.601968,3.289238011097181
2015-04-25,145.5611373333333,3.25915834730782
2015-04-26,155.50266866666666,3.229210042851672
